question_id	question_text
3665416	If sex is meant to multiply, why didn't God make sex painfull, and the giving-birth-part pleasant ?
2645522	Why doesn't Jesus protect the altar boys from molestation?
296095	How are you feeling today?
4337286	how can i burn some fat?
3096233	can someone tell me how to get fat?
3438	What impact did the British explorers have on Cuba?
3938	What did this idea of the new deal involve with respect to FRD's economic policy & his legendary stewardship of the Democratic Party ?
2018562	"Why does my Black Lab howl to ""Law and Order"" theme song?"
4094	How did ABC merge with UPT?
2104	Why did architectural phenomenology emerge?
1721	How do the various Nobel Prizes differ in appearance?
1467530	what is the real difference between prescription drugs and street drugs?
1524	How did people at the time of Vespucci have an inkling that the New World might be connected to Asia by an ocean?
587	To what extent have activists been successful in various divestment campaigns at Harvard?
1123138	A Christmas gift for a friend?
832971	Why does Viagra last and hour when I only need three minutes?
1865	Why is FDI proven to be a good thing?
1496	In which ways did Illinois participate in nuclear development?
1411	What were the origins of the first Germanic peoples?
1611	How did Cologne become established as a major city?
1261	How has the Indian subcontinent been named?
3553	"What is ""The Ten Tragic Days""?"
355019	Why did it take thousands of years to to reach the technological level of the Ancient Romans?
1052	To what extent can Ancient Greek be traced back to the Proto Indo-European language?
3427615	"Why do we put the letter ""k"" on the words knife and knob, knee ?"
2065351	how to extract water out of carpet in the car?
1143	What is Rugby League?
747	Why does heat need to be dissipated in electronics?
3096	How did the concepts of parliaments arise?
3384	What kind of factors led to Jimmy Carter having an edge over more well know politicians during his campaign?
3018	What is the history of population segregation in Detroit?
1566780	How have you benefited from using Answers?
3218	What ties did Vienna have with the Celtic peoples?
3554911	how do i get an us passport?
1265829	what is antiretroviral therapy?
1523474	how did everything begin?
3348365	If math is your worst subject how did you pass your classes in college?
2493	How does McDaniel classify Hinduism?
3840	How are Polish populations spread across the world statistically?
2502	How did glacier shape the state?
2859959	How high is the sky?
1239473	How do you get rid of snakes coming inside the house?
1364992	How do I repair a HID ballast?
1682582	Why is voting compulsory in Australia?
1548552	why do yanks call a chocolate bar a candy bar?
1715	How did cricket spread globally?
3595945	My girl acts strangely when in intercourse.Why?
862	What drives the economy of Wyoming?
176	What characterized the first several years of Jamaican independence?
104	How Does The Jain's Path Relate To The Practice Of Mantras &/Or Spiritual Festivals ?
357	How does the European Union define its metropolitan areas?
2750940	What are the physical benefits of sex?
1738	How was Georgia created as a state?
2875208	what is knee effusion?
3701	How Do We Place The Gray Wolf Among The Genus Canis?
2330474	Why do urban youth hold up their pants with one hand as they expose their underwear?
2158350	how can i be strong sexually give me some recipe with the herbs?
923913	what is a synonyom?
763359	For guy's only.Why.........................?
3154	Why did the psychedelic rock period end in the late 60s?
3495025	Why didn't Jesus teach about unicorn evolution?
3879353	what is meant by paperback edition?
3022	How did the rising East India Company set the stages to forming a monopoly?
2895152	Why is it easy to forgive?
567	What role does the head of state have in a standard parliamentary system?
681	What is the structure of an opera?
3249	As Matter Of Legally Authority Would The Council of Europe Be Just As Empowered As The European Union & If Otherwise, How?
3441	Why was Batista an ineffective leader?
1423	What were the campaign costs of 2008?
84498	Why do i have dark aureolas around my breasts?Why does that happen to women of light skin complexion?
3025319	how do i get rid of the hiccups?
826	Why were the Lincoln-Douglas debates the most famous political debates in American history?
2717424	Hello ,iam priya.I want to ask about our mind.How can i get peace of mind.then how to escape from cheaters.ans
1639	What affect did modernism have on music development and music composition?
4090	What typifies the scientific community of Germany?
698030	How can I get welfare?
3217850	Why does my cat make clicking noises with its teeth and salivate when it is just resting?
3483686	how do I become Christian?
2696515	why is our generation considered emo?
2566	Why has Iceland experienced widespread deforestation?
617809	how do you get to level 2 with 165 points?
911954	what is intrapreneurship?
1520479	How do I turn my home into income property?
2012	How does the plurality voting system contribute to the two-party system?
2585320	what is the chemical reason for peanut butter getting gum out of hair?
99112	why am i so shy?
2028	What is the purpose of the UNESCO Courier magazine?
646	In Short, What Is the India Ocean?
386	Why does illiteracy disproportionately affect women?
2624526	What what symbols represent the seven contrary virtues?
4363907	Why are us mens brains in our pants?
3278654	Why do Kamikaze pilots wear helmets?
1812531	Why don't cats go grey with age?
1722	In what ways has the Nobel Prize in Chemistry drawn criticism?
3442042	Whats the difference between MEIN KAMPF and the QURAN?
2818	how would you describe cell biology?
3028301	How safe is soup left out overnight?
3312	What levels of abstraction are employed in determining latitude?
3621164	Why do I grind my teeth in my sleep?
1910	What changes have occurred in Turkish architecture between the 18th and 20th centuries?
3176	How has the Welsh language been used off planet?
511	What is San Diego?
992	What kinds of displays do users of the software produce?
2815	Why is zinc commonly used as an anti-corrosion agent?
1898104	Should the use of cell phones in cars be banned in the US why or  why not?
969	How is the Pope elected?
2525661	How to Extend the Excitment during *** Mutually?
2129080	What is the speed of Gravitational effect?
610	What are the other definitions of the Middle East?
2765	Why was lead based paints so dangerous to children?
3621161	what is kinetis energy?
889	How did foreign invasions affect Sri Lanka?
3371	What characterizes the climate of Madrid?
1588	What is Greenland's self governing act?
2940	Why was the October Revolution of 1917 important in Estonia's history?
2164	What led to British exploration of the Pacific in the late 18th century?
1700886	how do i avoid sleep?
3651	Why was Charles de Gaulle against the inception of NATO?
3731	How does the WTO function?
2621	What is the difference between municipal and national healthcare funding?
1862	Why do host countries allow FDI?
3743	How does research and development relate to firm productivity?
315	What is the etymology of Bolivia?
3081	"How did Amsterdam rise to power, after beginning as a ""small fishing village""?"
977	Why do multicultural ideologies and policies vary widely?
2185055	Why Islamic countries poor and unstable?
3123225	Why is the Darfur situation getting so much media and celebrity attention?
2678484	what is the mean of bibliography?
2782549	what is a solid solution samples?
3899	Why did conflicts of interest arise in Clinton's first presidential campaign?
195	How did the assault on the Bastille the first year of the Revolution ultimately culminate into the capture & execution of Louis XVI in January 1793?
841	How did Thomas J. Watson Sr. respond to having been fired from the National Cash Register Company by John Henry Patterson?
1847	What are the roots of the formation of hip hop music and culture?
3760014	What does cut your losses mean?
3201	How did classical antiquity emerge from the Bronze Age collapse?
3097338	what age do staffs stop growing?
3236132	How do you know a prophet is real?
137779	How would you comit the perfect crime?
2337	What important role did the modern piano serve during the romantic period?
2142537	What to do for pain relief from burns?
129	Why was the draft of the declaration ordered to lie on the table?
571	How did the Treaty of Nanking affect trade in Shanghai?
3939	What was FDR's early life, how was his home as well as his family life like & what was his heritage in terms of provenance?
175732	"According to liberals, why is it a ""sin"" to be?"
368	What factors led up to the new support of the Democratic party by African Americans?
3814583	Why do only Republicans defend Martha Stewart?
2062564	how do i get rid of the smell of smoke?
4026	How is the local government of Dublin structured?
2462	What trends in Istanbul's population and demographics were indicated between 1950 to the early 21st century?
3066	Why are some parts of Mexico and the United States humid subtropical climates?
3129	How were professional leagues established initially?
2206	How did the native peoples live who inhabited modern day Quebec?
2578801	what should i do if i burn my fingers?
4360542	Why do Muslims justify killing people everyday?
2577932	How do I tell my mom to stop smoking?
3644	How did Intel products come to be used in Apple computers?
645602	What is the ratio of fat in common pig bacon?
3942	How is the leader of the World Bank appointed?
1367	The United Nations is comprised of different parts, which are specifically what?
3091	How can music be subdivided and are there any hard and fast rules?
1972	How does immigrant assimilation come into play with countries?
583561	Why does Affirmative Action still exist?
982	Explain how the city of New York originated.
2408302	Why did M&Ms only come in dark chocolate for a limited time?
2113	How did neolithic periods spread through Europe?
2367	How is the spoken Japanese language affected by social status?
2287	"Why is Wisconsin known as ""America's Dairyland?"""
1061	"Why did Adolf Hitler's ""aggressive behavior"" lead to the outbreak of WWII?"
832	What are the differences between the World Boxing Hall of Fame and the International Boxing Hall of Fame?
4108	What environmental problems plague Beijing?
685	How did Stalin's death in 1953 affect the Soviet Union?
1167855	How did the cowboy fall of his high horse?
1662	Why was Summit created?
139	What is the Holy See?
1953582	what does salt in rituals mean?
626602	How can i stop my partner being jealous?
2091	Why did Werber believe French is the second most important language?
1290	How have the petroleum deposits in the Appalachian Mountains influenced the regional economy?
1766	How do residents of Bosnia and Herzegovina make use of the country's geography and resources?
2220	What impact did ancient thought have on the inception of communism?
10895	how can u tell when a person is tellin u a lie?
3865	Why was Switzerland chosen to hold the Winter Olympic Games post world war II?
1934	How do mammary glands aid the young of a mammal?
3510	What are some conditions that may lead to one's dissatisfaction with their nationnalism?
3045504	how do we know the memory span of a goldfish?
310429	Why is it that we teach our children not to take candy from strangers?
3096528	How does relationships effect you and your health?
4038	What is the worldwide significance of wheat?
1756161	Why isn't there mouse-flavored cat food?
2556	How does realism portray the natural environment?
954	"What is use of the term ""vulgar era"" in regards to the Common Era?"
3676	Why is the fauna and flora so diversified in Spain?
95	What was the British response to the Boston Tea party?
1937374	how to get 277 V AC ?
2302	Why are human rights important?
3665	What is the charectarization effect of the wind field in a tropical cyclone?
1461700	Why does my cat pee in the tub and how can I change his behavior?
3564298	my german sheperd dog developing lumps on its body ,why?
3060013	Why do we consider our religion to be the greatest?
3666764	What do people have against using turn signals when they change lanes?
497	How Do The Salian Franks Relate To The Roman Empire?
2054	What is Oceania?
397709	How and What court should I take a driver who damaged my liability insurance car?
2261458	I dont know what to do?
2333	Why was Ohio admitted in the Union retroactively?
2500	What is the etymology of the word Minnesota?
2130	How did the British influence the development of the oil industry in the UAE?
1156	How is Amnesty International funded?
3950	How did Fox get started as a television network?
132	What is the modern significance of Ancient Rome?
1793	How did the Nobel Prizes start?
2232	What are critics opinions of the term Latin America?
1220	What is the structure of the high school graduation examination in Vietnam?
2573803	how do you get rid of sweat stains on clothes?
3451737	how to improve brest size?
2376	What were 20th century views on fuedalism?
620	What are the lower 48 and why is this term not ideal?
1189	What role does football play in Jordanian culture?
1373069	Freedom of Speech - why don't people understand how to use it?
157907	Why does chocolate make my kid throw tantrums?
695	what do women of all ages identify as?
3043	How do bus services operate?
1790550	why is methyl benzene more reactive than benzene?
1005057	what holiday is tomorrow?
1485589	how sun rises?
249	Why has one writer recommended abolishing the Corruption Perceptions Index?
1034050	why does the earth keep getting hotter and hotter every year?
2605	What is the importance of the seaport in Barcelona?
2880	How was medicine applied in the pre-modern eras?
719	What is the traditional view of the emergence of Celtic Ireland?
2852	What is the geology of Eurasia?
921	What does Argentina's Legislative branch consist of?
2446614	how could u get success?
1938375	How do I do a credit check on others?
358253	Why do Wiccans believe that they have magical powers when they don't ever produce any magic?
2057410	what is colder ice or ice water?
2188	How was modern smelting determined to start around 1200 BC?
3203027	How to grow a beard?
922490	how do i know if someone is using voodoo on me?
1262366	why did small bunny is cute?
2231431	Why are registered sex offenders demonized?
2544	Why and how is radar helpful for air travel?
2938815	Why is life boring...?
3716089	why do people light a candle when someone dies?
816	Is it true that Gold also possesses some pretty cool & wierd chemical properties too?
1604	How did Fredrick's policies affect Italy?
949163	How can I love math?
3766274	Why isn't the word 'gullible' in the dictionary?
1577	Why do people argue against same sex marriages?
3687	How did Burmese express their resentment of British rule?
365807	Why is autism increasing?
40	Is social class different than ethnicity?
2914	"How was Elvis Presley's comeback special, titled ""Elvis,"" perceived?"
4031702	How to Spice up our lovemaking?
2570513	Why area ALL americans fat?
4084	How are aircraft carriers protected?
993	Why is Houston a growing city, in terms of economics and culture?
2800	How dense is the population in the region?
1353	What characterized law in the Roman Empire?
994401	How do I get rid of paid medical bills on my credit that I went back and paid off?
3005935	how can i write c.v. (resume)  saccessfully ?
1218	How is syncretism viewed differently among scholars?
4050447	Why are non-drinkers so obnoxious?
2476938	how do you make my dog less excited around people?
435	How are natural resources valued around the world?
622	How does the contiguous United States compare to other countries by size?
3131	How did early humans spread in and out of the Sahara?
1254	How has New South Wales been involved in the film industry?
2582920	What is the difference in a dried plum and a dried prune?
1606	What is the history of the word Italian?
1019	How did the British colonists borrow from English?
1103991	how do u get a life ?
2182	What is significant about the Black Sea's water balance?
1653	How do the different defense agencies support the Department of Defense?
1429350	Why have we forgotten about Africa?
712	How does the platypus make use of wetlands?
1948910	how dio i get rid of the hiccupps?
2201497	What is the best solution for unwanted baby cases?
1097	How was Modern Dutch developed outside of the Southern Netherlands?
3258	How does representative democracy differ from direct democracy?
1877395	If humans are related to primates, then how come chimps have dark eyes when humans can have lighter eyes?
3940	How did FDR enter politics?
2418824	Why do space shuttles move when the rockets are fired but not when water is ejected?
3280	Why did Aristotle come to light again in modern virtue ethics studies?
3734	How does a country become a member of the WTO?
1781052	"Can someone explain how to properly use ""farther"" and ""further"" in a sentence?"
4022	How has the status of France changed on the Security Council?
411	How does the carbon dioxide produced from natural gas compare to that produced by other energy sources?
351009	Why does Sacha Baron Cohen in Borat not rip the pish out of Israel instead of kazakstan?
1991	What has happened since Suharto's resignation?
247	How does the Corruption Perceptions Index tie in with social and economic fairness?
1185	What are some contemporary uses for uranium?
1383	How do the United States Marine Corp and Navy work together?
3239272	how can i use oil pastels to draw a flower without usin the colors white and black?
1046	How has the IMF functioned after the fall of the Breton Woods agreement?
1476	Why did the city of Atlanta earn the reputation as too busy to hate?
1993	What has characterized Indonesia's foreign relations since the New Order era?
2105	What is the geography of Oklahoma?
2972	What effects did The Protocols of the Elders of Zion have on Nazism after 1912?
1308733	what happens to bees in the winter time?
151	"What were the effects of the ""Great Fire"" of 1842?"
2838825	Why do some Christians believe the Bible to be Gods own words?
4105	What is the earliest history of Beijing?
866113	Why do you pronounce HEAT and HEAD differently?
3841762	What is the most important number, and why?
538530	what is necrotizing fasciitiis?
3233	Why was the Britannica sometimes criticized for editorial choices?
2259676	Where are you and what is the weather doing there?
1563	What is the history of the Germanic language?
3660	What were the origins of golf?
504	What were the characteristics of Shakespeare's early plays?
420	How was the US government named?
3470651	How do I get rid of static shock/electricity?
2946575	how do i knou that i'm gay?
2328	Why does downtown Boston's streets not form a planned grid?
1173625	How do you dail 911?
1436466	Why is defending your home considered terrorism?
4164581	What happens to all the forces when an airplane cruises?
2590	How did the contributions of the three men which shaped British foreign policy from 1810 to 1860 do so?
3864	How were the Winter Olympic games initially influenced by General Viktor Gustaf Balck?
2316	What are the economic stances in the Balkans?
4185	What occurred during the Spanish rule of Haiti?
2265634	Why are pple wasting money convicting known criminals like Saddam and the very dead Milosevik?
96036	How to calculate which is a leap year?
3789758	If Adam and Eve had 2 sons, how did life continue?
4237144	"Why do we say, ""God bless you"" when someone sneezes?"
1617	How was the Roman Republic structured compared to a modern government?
582	What are the varieties of rice and the descriptions?
772	What are the salient aspects of human rights in Kuwait?
2377	Worldwide, Does The Hebrew Language Distinguish The People Native Of Israel?
1287437	how can i lose 30 pounds by june3?
2924401	why does my cat eat grass?
4146352	how do you get kanker sores?
3697	What is the Islamic understanding of angels?
1689712	Why don't our own body smells affect us?
3495304	how can I find a diabetic freind?
3888	What was New York's role in America's independene?
50	What is the geography of the Rhine?
226048	Why do we have to wear green to avoid getting pinched on St. Patricks Day?
2672	What is the signicance of the Denny Party?
273	What is a desert defined as?
4196412	What is a great way of making money besides a job?
1923183	why do people have too get older?
3376	What type of volcanic oceanic island forms over volcanic hotspots?
1365601	Why is hot tea so bland?
666	Why was 1932 an important year for the development of nuclear power?
412657	why don't houses in florida have basements?
3754	What are human rights violations in Qatar?
554	Why is Stockholm one of the most important cities of the country?
761	What events led to the end of British influence in Australia?
2445	How are NFL regular season games handled?
3404277	Why do some religions forbid eating pork?
1912	Why was a US Marine unit ordered to leave Afghanistan in 2007?
2749	What were the main allegations on Saddam Hussein?
3557	How is inflation measured?
2384	What happened in Arizona during the Great Depression?
2525	In terms of innovation and industrial development, why is Israel ranked as one of the highest countries in the Middle East?
3464	How was Switzerland able to maintain neutrality during World War II?
3965	What role did Lesbians have in the establishment of LGBT?
2388214	what christmas tradition is expressly forbidden in the bible?
206	What was Europe's role in building Caribbean regionalism?
2602661	How do I remove tunes from my MP3?
1684	What advancements were made in televisions in the 1920s?
4234146	why OSWALD killed KENNEDY?any personal dispute?
894780	"Why do Catholics have to go to Priest to confess and recieve a punishment like saying ""Hail Mary"" a bunch of-"
3765149	if all martyrs go to paradise.why dont clerics rush to be martyrs?
2173	How did New York Times describe the Grand Tour?
1144	What is the etymology of Rugby League?
2484177	why are cells so important to humans?
545	How did Picasso and cubism evolve within modern art?
3636	How does Irreligion relate to forms of theism?
1598547	I know why we are at war, but what are we trying to get?
3208	What was the ultimate outcome of Ceasar's asassination?
619	How does CONUS and OCONUS differ?
2450	How is Midwestern politics described?
1956	How did a W.C. Handy shape blues, and jazz through contribution?
926357	What is ment EXACTLY by abnormal ejaculation in patients using Effexor?
3510027	how can I get my rights back ?
2746440	How will history treat President George W. Bush?
4172	What is the geographic distribution of the Vietnamese language?
2692614	What is the best national park to visit and why?
1701	What alternative hypothesis for the creation of the Gulf of Mexico was offered in a 2002 essay, and was the theory met with favor by fellow geologists?
4089	How did German speaking people spread throughout the globe?
292326	Why don't white supremacist's just move to Germany?
525186	How to get oder of spoiled meat out of car?
1119420	"Well the black light is UV light.So if it is ""black"" how can it be ""light"" ?"
1196	What is the origin of the name Jesus?
3904	What are the results of Singapore's the diplomatic relations with China and the United States?
3778	In the US, how do replacement fertility rates differ between native-born and immigrant populations?
1161	What effects did the Crusades have on Western civilization?
2310	Why are body checks allowed in ice hockey?
3653	How was Florida settled by Europeans in the 16th century?
3568	What is the historical creation of the Scottish nation?
4462511	How do i know if my gold fish is pregnant?
1637	Did romanticism have an influence in the development of the modernist ideology?
1021287	"how can I associate evolution to ""genealogic tree""?"
606	What led to government regulations?
1875	How is the crime in Cleveland?
232	Why are drainage basins important to the ecology?
1505	How did the assassination of Franz Ferdinand contribute to Germany's involvement in World War I ?
2453	How did The Republican Party support business during the 19th century?
1645	What kind of power does the European Parliament hold?
3185	Explain about  the term Decidous.
1935	How do most mammals stay warm?
3787174	How do I tell a guy that i dont like him but still have him as a friend?
2777831	Does anybody know what became of the Lizzie Borden house?
303179	what is meant by taxes?
784531	Why does urine smell after eating asparagas?
3116	What was UNESCO's work in the field of education?
1804	What are the origins of the name Suomi?
2374	Why did Fuedalism disappear by the 16th century ?
1467322	Why do i keep coming on here asking stupid questions that dont really matter PRAY TELL?
752633	How  did you do ,when there  was a bomb  while  you were  shopping  in  New York ?
3787	Why does the European Union differ from the United States?
4269056	Why do potato boils faster if we add salt in the water in which it is boiled?
3177	How have Welsh speakers evolved their use of language over time?
1992282	Why does my budgie bop its head up and down at me?
499	What Connects The Franconian languages In Europe?
3158	Why was the wealth report written?
4137967	"What does the word ""ballpark"" mean, and how that word orginated..?"
2783044	Hello, how are you?
2707	How did the Joanine era begin?
1337	What are the other bodies that the League oversees?
480608	How do you make maple syrup?
1448	What technological developments were prominently featured during the Gulf War?
574551	how to give up smoking ?
1258084	How bad do you have to be to go to hell?
3305995	I woke up this morning and my eyelid is swollen, what is it and how do I get rid of it?
605	What led to the decline of the passenger rail?
1363	How does kindergarten function in Bangladesh?
1395208	what are the importance of algebra in college level?
1602	How did Otto's decisive victory over the Magyars in the Battle of Lechfeld help form the kindom?
212427	Why do criminals practice crime?
478	How do hydroelectric dams reduce carbon dioxide emissions?
2599	What did the Nazis try to do to Jews en masse before the Holocaust?
4473331	How can I keep my rabit indoors?
1953005	Why are the atmospheres of Venus and Earth so different?
3273	What is the root of the name Edinburgh?
4116	How was Japan's architecture affected during the Meiji restoration?
743	How did the Watergate scandal relate to Richard Nixon?
589	How did Brooklyn merge with the City of New York?
1455	What is the distinct difference between subtropical and oceanic climates?
287	How did South America gain independence from Spain and Portugal?
3224443	why do people say 'bless you' when you sneeze?
1597	How are nominations made for the Nobel Prize in Literature?
2147417	Why doesn't glue stick to the inside of the bottle?
904093	Why does racism only work one way?
1987	What are the powers and limitations of the British House of Lords and the House of Commons?
2399	How was The Times founded?
3788	What is the significance of the term seat in legislature?
3211	"What is the Christian Etomology of the word ""Arab""?"
2835	"Explain the concept of ""formula""."
1167882	What are the different types of sins and how are they caused?
4096934	My dodge ram wont stay started after i jump the battery why?
283	Why did the introduction of Europeans kill a majority of the native populations?
2519	What caused interracial children of colonial women born free?
3900539	how do you get rid of an tooth ach?
2522	What does the Church mean by Fallen Nature?
3722	How did Sikhism develop?
660	How does YouTube work to appeal to children?
2276	Why did a large population of the US oppose US involvement in South Vietnam?
3645	How does the economic role of manufacturing relate to the general economy?
3101	What is the origin of the name Louisiana?
877139	What's the difference between a paradox and a contradiction?
2561	What is the history of cotton in Peru?
2278645	why is diffcult for some parents to teach sexual education to their children?
63	Why was the RAF initially established?
3797	Why can renewable energy products also be realized on a small scale?
2325084	i fill boring in the work what i can do to be more effective?
1832	Why did the Europeans fail to appreciate the technological and cultural advancements of indigenous peoples in the Americas?
3039	how vastly dense and diverse is the city of sao paulo?
4429948	How do I change the alternator on my 98' mustang?
1969597	Why hamsters run on an exercise wheel?
18602	why do I have lower stomache pain?
3147423	If a priest takes a vow of celibacy, why don't they just become eunuchs?
2614708	What is 1 plus 1?
475108	I've just opened my last beer, what will I do now?
1768	What was the original intention of the Spanish explorers in Utah?
3984	How did England and Scotland decide to unite?
3784396	How do you seperate oil and water?
4095	What problems emerged in 1950 regarding the directions taken by ABC and UPT?
1139	What is global warming?
1351	How did decentralization lead to the Romance languages?
2494	What is the indigenous understanding of Hinduism?
1490	How was the separation of powers first developed?
2779210	how do i change the rear brakes on a kawasaki klt 250?
420742	"What is the meaning of the English word ""bloody""?"
469	What changes to English occurred during the transition from Old English to Middle English?
949154	can anybody tell me what is a butler?
4352570	How can i get my dad to get me an xbox 360?
2709	What is Karma?
1153	What is Amnesty International?
3342	Why did Plato believe in Divine Command?
284	What is the first evidence of the human race in South America?
1261048	what are some ways to keep a teen active?
4136	What is the World Health Organization's attitude toward diet?
3507499	tell me the difference between revenge and vengeance?
3205	How contested was Ceasar's election?
3362	How does this community settle in the US in terms of residence & provenance affinity?
3990	What defines the periods known as the High Middle Ages?
103626	how do I stop my Rottweiler's eating small children?
1142	How does solar activity affect global warming?
2062	What organization did the United States Army have during the revolutionary War?
107944	why are auto tires not made of all rubber why do they need air?
48	What occurred in Connecticut during the American Civil War?
3790	How does population contribute to the forming of a legislator body?
3360040	How do you divide x^4+6x^3-10x^2+2x-1 by x^3+5 ?
1925984	If the econ is so great why is the savings rate negative?
1180877	how can i prevent noises from my ps2 while running?
3773700	why one comes to yahoo answers frequently?
4454835	what can I do if my son is not returned from visitation with his father when he is suppose to be returned?
3551	How did the Spainards seize Tenochtitlan?
58	Why are human rights such an issue in Ethiopia?
1090	Why are federal systems ideal for a large or diverse territory?
1978816	If God talked to Moses why didn't God explain to Moses about evolution, why all the day 5 day 6 lies?
2788	In what ways did the development of the Luxumburg railroad promote trade and the economy?
3751940	How can i spread the word of the gospel at a young age?
544	How does modern art relate to previous art?
1297	What are the Mandarin Chinese dialects?
470	Why is there a dearth of Middle English literature?
1698	Why is James Madison credited with the idea for the Library's creation?
966622	Why do People talk in there Sleep ?
503463	how do i erase previously viewed sites?
3299	What foreshadowed the overthrow of the Hawaiian government in 1893?
3058	What contributed to a centralized Lithuania?
3255435	why is my job soo boring?
1123	What happens as wages rise?
156	What fueled the economy of early Vancouver?
925	Side-by-side what is the analytical difference profile between Private & Public Universities in the United States?
2260	How violent is the Pacific Ocean?
3369088	how can we stop the spread of islam?
371	What events led up to the creation of the USDA?
1978497	What is Shakespeare's Hamlet about?
3496147	Why was I punished for being christlike?
1678	How did the characteristic colors of art deco arise?
2307305	Why do man rape little girls?
3325	What does The Ahmadiyya movement's name refer to?
1713	How does one play cricket?
132386	What is first pass metabolism?
3286	What makes a person Muslim by definition?
1654	How does the Unified Combatant Command function?
3769909	why my dog keep throwing up?
3186	Explain about the types of deciduous forest
1239	How is the Heat Island Effect affecting the temperatures of Phoenix?
3523	have All The Prize Nominees & Laureates Been Always Deserving?
155	How did Vancouver grow in the mid to early 1800's?
2648245	how am i improve my English listening & speaking power?
1783	How did BBC television news begin?
3041	What are the historical origins of public transportation?
1251077	"What is the term ""take hight road"" mean?"
4176	How did the Vietnamese lexicon originate?
1776	How did the OECD enlarge to Central Europe?
1459749	Why don't I have an asthma attack during sex?
3126	How was football introduced to Princeton?
1443637	"how do you find info about a house's history that isn't ""historical""?"
2728755	What is the reason for the war in IraQ?
3460	How did Walter Murray and Thomas Kean become the fount of Early theatre in New York?
194526	why do you think people read crime fiction?
1224005	Why do men continue to ask how to make their penis larger?
1206348	How do I get my cat to stop scratching the leather chair?
2067770	Where and how did the phrase 'worth one's salt' originate?
2772	What does the study of religion encompass?
2875	What steps did Peter the Great take to secure year-round northern sea access?
4169	What makes the Russians accomplished in the field of space?
3325541	What `s she-ba mean ?
1637590	Why do we allow slavery in the United States?
329228	How do you get rid of bad habits?
2089	How did the Connecticut Compromise solve the issue of representation by population or by equal members?
4145856	Why are Mexicans the only immigrants people notice?
2312	What has happened to the trees in the Balkans?
699402	Why did pastor ted haggard try making me feel guilt every sunday when he was the one humping male bodybuilder?
1050	How did the Dorian invasion affect dialects of Ancient Greek?
3859	Why does the Ponte Vecchio bridge stand out in Florence?
1578687	gosh why am i so adorable?
3235	How has competition affected Britannica?
3872395	what are some easy ways to get a toddler to go to sleep without being mean?
1010	Why is Milan described as Italy's economic and financial heart?
1037976	What's the difference between an antique and an antiquity?
1163	What were the relations between Europe and the Middle East before the crusades?
2204	How did cultures change and shift during native habitation on the continent?
2290	How would one define Wisconsin's geography?
2640621	i have a 98 ford escort and when i  get to about 30mph it sounds like an airplane , what is it?
1114974	What is the problem if changing the oil i find coolant?
1386	What is the history of Vulgar Latin?
3942470	why are there still racists?
2666	What is the earliest history of Mumbai?
3085	Why is Amsterdam's city structure so unique?
157747	How do you get rid of the smell of moth balls out of a car?
1322410	What is the meaning of grave blankets ?
4036	What is Cambodia's topography like?
462162	Why does world hunger still exist ?
1078492	What is Cloud 9 and 7th Heaven?
2830	What were the effects of Stalin's rule?
2776561	what is the fine for driving without a seatbelt in california?
1620	How did the Republic transition into an Empire?
3125922	what is a legume?
4233574	How come it doesn't mention the dinosaurs in the Bible?
259	How is Brazil divided up when it comes to religions?
2380537	how can i know what i like?
1283	Why has Dana D. Nelson criticized Presidents over the past thirty years?
2576	Why do some cultures identify polygyny as beneficial to women?
2912	"How did Elvis become ""lost in Hollywood?"""
2897	What was the cause of the change from Octavian to Augustus?
4403913	Why is 22/7 so special?
147	What power systems do rapid transit sytems depend on?
336	How did the Austrian line of Habsburgs come to an end?
3389038	why the media in US and Europe is always attacking the Arabs and Islam without finding the truth about them?
903915	If God is supposed to be perfect, why didn't he create us perfect?
1166	Why is NBC referred to as the Peacock Network?
1319337	What is homeophatic treatment for Gastro Esophageal Reflux Desease, what are the process?
3002	How did the Commonwealth of Nations start?
3613	What are political powers of municipalities?
3881	How was Chuchill's time spent in the British Army on the Western front?
4150	What are the elements of Tagalog dialectology?
3102	What characterizes Louisiana's climate?
295928	Why IV drug usage is growing fast?
2652	How is the Icelandic Commonwealth seen as a republic?
3570	How was the Austrailian population of Scottish people progess in the 1800's?
1470	What is the relationship between the Russian Federation and the USSR?
425	Why were railroads originally not long-distance?
556	What is the etymology of Albania?
445	What was the Mongolian Empire's contribution to Ancient Iraq?
2305171	what is the difference between a cigarette and a hand rolled joint?
4057	Why does the social market model involve an active role of government regulation?
1774	What happened to the OEEC?
782	How were the Olympic games broadcasted?
793065	what is a hostal work environment?
3800	What is nationalization?
697	Why did the Yale football team face crisis in 1909-1910?
4045	What happens in the supercoiling process?
3125	How did American football evolve originally?
1406	How does the UNHCR fit in with refugee processing?
1199639	"How to ""LOSE""all body fat ?"
1656	What is the origin of the name dollar?
531	What coast line  does Kenya have ?
2237448	how can i make my thighs thicker?
2352180	why were dogs ever invented?
1267	What exactly do we mean by Climate as opposed to Weather?
3908	What is the climate like in Southeast Asia?
3152714	I'm a black women and don't like hair under arms or private area but always get razor bumps,how can I prevent.
202695	How do you beleive?
611	How was the modern Middle East formed?
41	What things dictate the size of an ethnic group?
3427	Why was there a reduction in force of the British Army during the postcolonial era?
4287894	How long is the train ride from Italy to Finland?
1939511	Why do they sterilise the needle for lethal injections?
